Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
5212,709,2194.830,3,18.125,1,6.600,3,10.785,2,10.575,1,6.600,2,11.100,5,25.990,4,23.725,4,20.955,3,21.600,0,0.000,4,28.455,1,10.230,6,43.625,6,34.155,5,35.250,10,64.710,7,45.600,6,40.265,2,38.280,9,57.360,5,31.020,8,76.990,8,62.180,814,2919.005
5213,386,1344.520,0,0.000,2,23.010,2,22.075,3,14.480,2,10.175,5,59.900,2,13.200,4,24.600,2,17.405,2,13.215,6,46.020,4,34.650,3,22.440,7,43.780,1,9.450,8,48.080,5,22.560,2,13.200,5,40.160,4,30.360,6,46.850,4,24.050,1,6.600,4,42.060,470,1972.840
5214,2581,8466.024,11,65.895,22,133.845,25,160.580,20,120.320,22,118.640,20,155.285,24,149.060,31,200.265,19,130.850,25,154.920,32,246.940,28,166.790,27,165.200,26,175.555,24,208.485,30,185.020,32,196.935,23,139.290,26,195.240,44,302.305,33,241.180,35,271.400,35,221.650,25,290.845,3220,12862.519
5220,35,118.216,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.260,0,0.000,0,0.000,0,0.000,37,131.476
5221,105,435.101,0,0.000,1,13.200,3,26.400,0,0.000,1,6.600,0,0.000,2,9.500,1,6.600,3,15.060,1,7.810,0,0.000,2,13.060,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,1,6.620,1,6.600,0,0.000,1,6.600,0,0.000,124,566.351
5222,214,751.414,1,3.840,1,6.460,0,0.000,1,6.615,1,5.360,0,0.000,2,13.405,2,13.200,3,16.440,1,6.600,5,25.555,2,23.060,1,6.200,0,0.000,0,0.000,0,0.000,3,17.490,4,33.720,1,6.600,4,36.765,2,13.200,3,20.970,0,0.000,0,0.000,251,1006.894
5223,608,2715.090,3,25.080,4,25.880,0,0.000,3,20.400,6,43.820,0,0.000,1,11.880,7,71.140,10,62.305,3,20.520,2,11.010,2,13.200,2,9.990,3,18.150,2,23.760,1,7.560,7,54.030,5,33.675,11,91.590,6,54.105,15,114.230,3,20.535,8,59.735,8,110.350,720,3618.035
5231,231,1127.370,1,6.615,0,0.000,0,0.000,2,15.420,0,0.000,5,34.155,0,0.000,0,0.000,2,13.155,1,6.600,2,24.630,1,6.050,3,19.870,5,35.950,1,23.100,3,22.110,4,26.210,0,0.000,5,36.975,2,13.320,3,18.495,1,10.220,2,21.240,2,14.740,276,1476.225
5232,82,410.332,0,0.000,0,0.000,0,0.000,0,0.000,1,28.800,1,6.840,1,5.940,0,0.000,0,0.000,0,0.000,1,32.120,0,0.000,2,24.240,0,0.000,0,0.000,1,6.600,1,5.355,0,0.000,1,13.200,0,0.000,2,21.340,1,15.840,2,26.400,1,15.840,97,612.847
5233,250,1370.736,1,18.600,2,19.320,1,20.700,3,40.980,3,39.255,6,69.585,4,41.120,2,33.810,2,46.280,1,10.080,2,31.040,4,103.220,3,19.815,1,27.360,4,35.570,3,35.970,1,6.600,4,34.390,4,40.780,1,5.940,5,34.035,5,39.150,1,14.850,2,15.300,315,2154.486
5234,264,1166.642,1,13.020,1,10.540,2,20.810,1,6.200,1,10.400,2,32.400,1,13.200,1,38.400,2,14.825,2,10.815,5,49.175,1,6.600,1,6.600,5,42.700,2,13.860,1,6.600,4,24.150,0,0.000,3,69.975,4,28.450,3,21.135,3,19.875,4,30.090,0,0.000,314,1656.462
5235,525,2036.964,4,34.090,3,16.310,4,34.905,6,32.765,5,44.415,2,12.505,3,15.200,4,23.535,7,68.490,5,53.450,4,87.450,6,103.220,5,46.370,8,100.050,5,33.660,7,83.440,2,45.540,4,33.560,8,58.740,0,0.000,6,66.780,5,35.540,6,42.920,5,38.750,639,3148.649
5236,60,235.948,0,0.000,1,7.440,0,0.000,1,5.400,0,0.000,0,0.000,0,0.000,0,0.000,1,5.100,0,0.000,0,0.000,0,0.000,0,0.000,1,7.475,0,0.000,0,0.000,1,7.920,1,0.660,1,5.280,1,6.600,1,6.600,2,13.200,0,0.000,1,6.660,72,308.283
5237,73,259.132,1,5.775,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,1,4.950,1,6.615,0,0.000,0,0.000,1,6.600,0,0.000,3,19.815,0,0.000,1,5.580,1,1.900,0,0.000,1,6.480,1,6.300,1,6.600,0,0.000,1,5.550,88,348.497
5238,1193,4585.539,7,51.495,5,33.615,8,43.530,8,48.000,6,37.170,15,100.997,7,47.385,3,23.750,11,98.045,16,108.530,6,36.730,24,214.430,12,86.190,8,68.970,21,247.970,16,127.310,10,162.200,12,87.795,12,63.560,8,52.545,12,94.550,13,96.500,15,87.320,18,145.640,1466,6749.766
5240,109,766.341,0,0.000,1,6.600,0,0.000,3,84.400,0,0.000,1,4.960,0,0.000,2,16.660,1,4.060,3,78.725,0,0.000,3,70.840,0,0.000,1,15.850,1,12.600,0,0.000,2,13.215,0,0.000,6,90.715,0,0.000,4,98.220,1,6.660,1,6.960,2,43.360,141,1320.166
5241,380,1928.152,1,4.030,6,39.545,10,64.540,2,15.420,5,74.400,1,6.555,3,163.935,4,93.870,4,186.180,1,5.100,7,47.870,3,20.280,7,69.770,5,30.510,7,57.575,4,26.640,5,37.150,6,61.720,11,98.110,4,29.730,9,168.320,2,19.800,3,83.130,3,23.940,493,3356.272
5242,290,1588.182,1,4.950,1,1.650,2,17.325,1,8.260,1,6.500,1,9.300,2,36.580,2,23.100,2,18.470,3,25.215,3,26.610,5,99.160,1,7.920,2,16.500,3,37.190,4,21.390,2,51.810,4,60.060,3,32.670,1,6.600,1,6.600,3,27.800,4,50.220,1,13.320,343,2197.382
5243,146,869.842,1,6.600,1,6.615,2,10.465,0,0.000,1,6.615,0,0.000,1,6.490,3,118.800,2,13.170,1,13.230,3,26.370,1,7.800,2,26.400,1,6.600,2,14.475,1,11.880,3,38.940,6,54.150,2,26.415,3,24.420,0,0.000,4,52.640,2,19.890,1,7.400,189,1369.207
5244,776,3734.716,5,28.415,2,11.640,6,35.185,4,57.330,6,42.135,4,39.400,8,47.105,7,124.040,6,52.440,5,86.325,5,50.220,8,146.575,7,81.090,7,52.190,10,84.830,6,40.985,4,27.120,10,117.475,15,180.190,11,131.575,12,143.065,9,72.370,14,162.140,7,112.220,954,5660.776
5245,499,2556.654,5,62.395,4,35.190,8,58.885,7,87.795,5,39.165,6,112.995,8,85.500,3,36.195,8,96.330,3,19.865,6,44.105,2,31.680,6,40.170,9,62.195,6,37.620,4,28.200,5,43.945,6,51.870,6,62.535,7,61.235,10,80.140,6,48.660,4,35.805,7,67.435,640,3886.564
5250,582,3022.881,4,24.460,6,38.400,5,35.525,6,37.530,4,24.830,4,26.415,6,41.930,5,56.725,8,97.125,6,74.400,5,43.365,2,14.200,4,37.830,3,27.320,6,40.980,4,28.920,2,12.900,5,40.660,7,59.865,5,40.590,8,99.765,6,53.310,11,168.600,6,118.430,710,4266.956
5251,2412,12113.211,18,122.218,26,189.165,24,179.730,25,209.630,26,163.360,28,268.755,33,294.465,33,229.090,41,321.040,37,269.955,41,292.760,44,414.870,44,314.425,50,379.755,58,569.630,34,253.140,40,309.535,39,299.365,62,513.915,53,394.005,68,494.880,44,321.505,45,384.115,53,579.685,3378,19882.204
5252,1027,4248.313,8,43.165,13,76.815,6,35.225,7,56.055,8,69.480,5,36.775,8,49.640,5,33.975,10,66.485,8,65.370,11,98.220,9,59.485,8,113.410,11,72.635,7,45.710,9,66.970,10,83.280,9,87.540,16,120.035,13,92.755,16,135.420,7,55.060,8,66.915,16,135.440,1255,6014.173
5253,3092,14071.988,20,113.575,24,192.810,26,185.745,18,112.255,26,188.215,21,179.735,33,206.020,47,375.675,34,298.700,23,194.435,23,218.925,27,265.380,26,188.005,23,153.535,25,205.800,23,160.085,29,213.370,25,233.280,27,223.805,29,311.415,48,416.995,28,263.760,30,248.765,27,269.520,3754,19491.793
5254,608,3011.090,1,5.100,10,253.415,1,6.615,10,107.375,8,82.200,3,25.500,9,59.740,9,157.835,4,27.705,10,76.095,4,29.585,4,28.065,2,12.200,3,24.015,4,31.470,4,22.800,3,46.605,6,29.850,7,52.400,6,37.110,10,66.200,9,153.525,5,57.930,11,158.050,751,4562.475
5255,1843,7685.149,15,94.140,20,137.580,18,128.615,12,76.774,11,158.460,22,216.205,30,285.555,26,257.010,14,100.685,20,176.780,19,169.000,18,376.655,18,113.315,30,231.510,22,149.220,20,159.500,21,140.695,25,357.570,31,226.830,15,92.390,34,296.265,17,167.995,14,135.960,30,446.260,2345,12380.118
5256,383,1228.795,4,18.150,1,6.600,6,30.425,3,14.550,2,12.200,2,10.380,5,32.315,4,22.975,4,28.930,4,26.235,6,33.660,9,71.475,4,20.520,2,12.500,2,19.815,3,18.600,6,40.245,5,35.560,10,74.440,6,37.680,7,48.600,6,42.410,3,19.860,5,37.620,492,1944.540
5259,292,1625.895,2,16.845,3,19.815,3,29.830,1,6.570,1,37.800,1,3.630,1,6.600,4,43.575,5,35.080,5,43.305,5,54.255,1,7.800,1,6.600,2,14.180,2,21.450,5,33.015,0,0.000,2,30.360,1,4.875,4,28.685,5,40.180,0,0.000,5,48.660,2,13.200,353,2172.205
5260,354,1456.862,1,6.600,1,5.280,1,6.600,2,9.845,3,19.815,2,13.950,2,6.090,3,15.980,0,0.000,3,16.365,1,3.465,1,6.600,2,13.090,2,13.215,0,0.000,0,0.000,3,15.670,3,23.890,4,28.950,4,36.960,5,32.460,4,32.460,4,31.180,2,106.500,407,1901.827
5261,53,244.752,0,0.000,1,6.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.590,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,59,284.757
5262,42,299.194,0,0.000,0,0.000,1,29.700,0,0.000,0,0.000,1,10.030,3,18.630,4,64.820,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,3,19.185,0,0.000,0,0.000,0,0.000,2,13.200,1,11.900,1,6.660,1,6.600,60,486.519
5263,28,519.316,1,5.400,0,0.000,1,9.600,0,0.000,0,0.000,1,5.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,39.600,0,0.000,0,0.000,2,15.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,9.900,1,6.660,36,610.756
5264,264,1312.097,0,0.000,1,6.600,5,31.350,1,10.175,1,9.000,2,108.360,0,0.000,2,12.100,2,14.400,5,30.330,1,6.600,1,3.020,0,0.000,2,17.560,4,48.840,2,26.400,1,6.600,4,57.780,0,0.000,3,23.280,1,5.940,2,13.215,1,10.800,4,32.940,309,1787.387
5265,60,289.850,4,36.200,0,0.000,1,12.285,0,0.000,2,10.800,0,0.000,0,0.000,1,5.985,2,13.230,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,10.560,0,0.000,2,19.800,1,6.600,1,6.600,0,0.000,76,418.510
5266,80,352.515,0,0.000,0,0.000,0,0.000,2,13.065,2,13.110,2,12.600,1,3.100,0,0.000,15,128.335,2,11.595,0,0.000,3,11.880,1,6.270,2,13.125,3,19.800,9,63.000,1,6.600,0,0.000,3,19.830,1,13.200,0,0.000,2,13.140,1,6.600,3,24.735,133,732.500
5267,297,1490.675,1,5.500,0,0.000,7,59.755,2,11.250,1,3.025,4,36.585,2,17.955,2,11.515,5,67.305,2,13.170,4,24.630,1,5.940,2,12.540,2,13.860,6,38.100,3,18.980,8,85.620,4,27.735,6,56.520,2,26.400,9,89.760,1,6.660,3,61.480,3,21.450,377,2206.410
5268,550,2767.079,2,9.750,2,10.830,6,38.235,6,59.165,5,57.500,10,85.500,3,52.260,4,39.600,6,35.055,9,112.505,7,70.980,6,64.320,5,63.980,6,38.760,3,19.035,4,26.300,6,47.570,7,56.235,4,52.980,5,44.355,8,50.505,1,3.300,4,28.925,5,73.920,674,3908.644
5269,33,191.255,0,0.000,0,0.000,0,0.000,1,5.670,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,0,0.000,1,13.860,0,0.000,1,10.080,2,12.270,0,0.000,41,252.935
5270,105,480.925,0,0.000,2,18.030,1,6.600,0,0.000,1,4.125,0,0.000,1,9.000,1,9.600,1,6.600,9,125.610,4,27.360,1,19.800,1,6.600,0,0.000,1,6.600,0,0.000,1,17.640,1,10.890,1,6.615,1,6.600,0,0.000,0,0.000,1,7.560,0,0.000,133,770.155
5271,945,5332.431,7,40.270,3,14.260,4,24.545,11,82.040,21,163.525,5,30.105,8,71.415,11,210.010,12,95.205,2,11.850,7,56.910,7,64.935,3,24.420,15,144.690,2,14.350,9,62.910,12,88.065,10,70.860,17,110.960,8,69.415,38,284.750,11,100.950,13,93.675,13,148.160,1194,7410.706
5272,93,416.264,2,78.000,0,0.000,1,15.120,0,0.000,1,5.100,0,0.000,4,86.550,2,12.460,0,0.000,1,8.280,0,0.000,1,9.100,1,6.600,1,6.030,1,5.580,2,13.530,2,13.200,3,13.245,3,17.160,2,13.200,1,10.650,0,0.000,2,15.110,0,0.000,123,745.179
5273,13,52.690,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,13,52.690
5275,427,1936.004,1,5.900,5,22.295,4,25.195,4,22.140,6,48.290,4,49.800,0,0.000,6,67.455,11,94.920,5,25.710,4,26.230,4,30.010,2,24.615,3,19.140,4,25.960,3,17.760,9,60.300,3,37.350,6,38.940,7,49.830,4,32.385,8,69.330,3,25.720,0,0.000,533,2755.279
5276,258,1250.219,1,3.900,1,6.600,4,43.200,6,23.460,3,18.350,4,23.615,4,65.200,4,72.300,2,19.200,2,10.650,2,18.810,4,27.735,1,5.940,4,63.915,5,29.160,3,15.600,2,8.340,6,38.610,5,42.240,4,27.720,10,71.340,5,38.740,3,17.810,2,13.160,345,1955.814
5277,347,1857.475,1,5.400,2,13.300,1,6.600,3,16.850,4,22.020,3,12.100,3,18.360,4,30.300,2,45.180,1,6.600,4,23.325,4,19.000,0,0.000,5,68.865,6,103.140,2,15.840,6,135.370,4,25.050,7,41.910,4,26.540,6,68.640,4,41.520,10,99.025,4,32.240,437,2734.650
5278,66,305.935,0,0.000,0,0.000,0,0.000,2,7.040,0,0.000,0,0.000,0,0.000,1,10.890,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,19.800,0,0.000,2,11.880,1,10.800,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,76,372.945
5279,60,249.529,0,0.000,0,0.000,1,5.400,1,6.600,2,17.065,1,3.025,0,0.000,1,4.560,1,3.850,3,19.770,1,6.615,0,0.000,0,0.000,0,0.000,1,1.425,1,5.280,0,0.000,2,13.200,2,77.220,2,9.570,1,6.600,0,0.000,2,26.580,1,3.300,83,459.589
5280,1107,5187.336,1,5.940,11,70.740,5,60.600,5,34.300,12,82.990,7,42.900,12,83.995,7,49.115,9,61.525,15,141.015,2,12.880,9,80.595,3,33.630,12,70.570,11,67.920,12,80.700,12,71.375,8,78.585,11,71.870,16,163.965,23,251.415,11,78.850,5,39.750,7,45.080,1333,6967.641
5290,1993,8960.858,9,55.345,10,53.725,14,115.155,14,76.760,20,143.985,22,188.005,41,368.715,25,153.685,18,173.700,29,185.070,8,145.140,17,237.050,8,50.105,25,170.620,30,212.000,18,127.450,32,226.810,38,311.340,27,231.730,34,241.465,41,322.995,23,273.900,30,299.270,28,490.320,2554,13815.198
5291,1077,5945.131,5,34.540,12,229.050,12,278.580,9,53.785,9,62.595,16,91.245,24,237.605,18,136.765,20,155.860,15,189.415,13,93.960,6,60.455,6,146.115,9,110.135,10,83.235,12,72.240,19,229.500,11,131.170,18,261.215,16,246.425,19,142.650,14,125.130,10,96.690,10,92.140,1390,9305.631
5301,95,508.455,0,0.000,1,5.310,0,0.000,1,5.500,0,0.000,0,0.000,1,6.600,3,19.785,1,9.900,2,16.590,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,1,6.600,2,13.215,2,13.260,1,6.615,2,13.260,0,0.000,1,10.360,0,0.000,115,648.650
5302,151,743.500,0,0.000,0,0.000,0,0.000,2,22.800,0,0.000,1,6.570,0,0.000,2,13.200,0,0.000,2,13.215,2,21.000,3,31.680,0,0.000,5,33.000,2,11.495,1,6.600,3,21.120,3,19.380,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,12.960,178,956.520
5303,20,85.950,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,58.500,2,13.100,0,0.000,5,54.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,9.900,34,221.570
5304,108,473.015,0,0.000,3,15.190,0,0.000,1,5.130,2,11.730,0,0.000,0,0.000,2,13.200,0,0.000,1,6.555,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,118,531.420
5306,12,54.720,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,14,67.920
5307,115,466.955,3,18.700,1,6.555,0,0.000,1,6.600,2,24.900,0,0.000,1,6.000,2,13.200,2,16.500,0,0.000,2,11.715,0,0.000,0,0.000,3,47.415,0,0.000,2,13.215,1,8.250,0,0.000,1,6.600,0,0.000,3,19.600,2,11.100,3,26.640,0,0.000,144,703.945
5308,20,91.075,0,0.000,0,0.000,1,5.500,2,11.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,25,120.775
5309,20,83.910,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.340,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,8.250,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,23,110.100
5310,6,28.040,0,0.000,0,0.000,1,10.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,38.920
5311,51,218.910,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.100,0,0.000,1,6.510,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.000,0,0.000,1,6.615,0,0.000,2,12.960,0,0.000,0,0.000,0,0.000,60,277.310
5312,1,5.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.000
5320,229,1151.790,1,6.555,4,20.250,1,6.600,6,18.420,4,51.150,4,70.310,4,47.295,3,47.100,0,0.000,4,25.800,3,18.315,1,6.600,8,53.955,3,14.850,2,11.720,5,28.730,4,26.450,4,33.175,9,81.510,2,13.200,2,13.200,5,39.630,4,27.780,3,26.520,315,1840.905
5321,82,405.368,0,0.000,0,0.000,1,4.340,2,11.500,0,0.000,1,4.950,0,0.000,1,6.300,1,6.200,1,6.300,1,6.615,1,99.855,0,0.000,1,0.600,2,13.200,1,6.490,3,39.270,0,0.000,1,6.615,0,0.000,2,21.120,0,0.000,0,0.000,0,0.000,101,638.723
5322,206,951.011,0,0.000,1,4.095,1,6.555,1,11.550,0,0.000,4,48.700,1,4.950,1,9.450,1,6.600,1,2.400,2,11.325,3,42.510,1,4.950,1,6.600,4,16.445,3,18.320,0,0.000,5,147.510,3,22.260,0,0.000,0,0.000,2,13.320,0,0.000,1,15.840,242,1344.391
5330,776,3693.462,2,39.600,6,42.555,5,63.565,4,123.490,17,168.520,5,63.100,4,67.790,6,85.815,5,48.055,4,121.035,8,58.935,2,12.900,1,6.600,8,59.890,6,60.130,11,97.910,6,65.580,7,76.080,4,22.645,5,74.580,8,83.235,4,145.360,3,24.150,5,72.810,912,5377.792
5331,77,353.407,0,0.000,0,0.000,1,62.400,0,0.000,2,13.920,1,6.600,1,6.600,0,0.000,0,0.000,0,0.000,2,13.325,2,9.135,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,17.370,2,13.215,1,5.940,2,26.460,1,13.320,1,29.700,1,3.630,96,575.022
5332,92,380.517,0,0.000,2,9.035,0,0.000,0,0.000,2,106.535,0,0.000,2,11.700,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.080,0,0.000,1,6.600,0,0.000,3,23.775,4,21.750,0,0.000,1,5.040,1,6.660,2,14.430,2,9.910,113,597.032
5333,1182,6309.492,1,4.575,7,34.825,4,22.730,6,54.230,7,57.245,22,281.105,6,33.205,10,189.520,7,46.300,11,100.355,12,90.545,11,101.650,4,55.755,12,67.260,12,105.510,10,175.490,11,133.430,8,76.110,7,51.125,9,59.265,25,515.085,4,52.890,14,143.890,8,57.360,1410,8818.947
5340,279,1516.917,2,11.550,1,12.000,2,12.600,0,0.000,6,59.585,1,9.900,0,0.000,1,10.080,1,2.640,0,0.000,3,19.815,3,35.710,0,0.000,2,10.890,4,92.990,2,13.215,2,38.100,8,49.390,2,13.200,1,6.660,3,30.940,2,26.550,2,21.090,4,155.790,331,2149.612
5341,1300,7596.884,13,104.760,8,34.350,10,63.400,9,109.590,12,89.610,26,241.530,15,144.255,16,202.740,11,73.045,11,104.700,17,175.185,12,116.515,4,25.455,21,149.280,16,114.055,13,101.390,23,293.995,19,191.885,30,354.550,9,63.750,26,207.060,15,206.880,16,242.260,27,410.280,1679,11417.404
5342,214,1278.183,3,23.130,1,5.130,2,11.220,0,0.000,1,10.395,1,8.800,4,88.080,3,45.345,3,49.590,2,21.100,4,33.130,2,9.750,1,1.980,4,43.590,1,6.600,3,32.100,3,13.585,2,5.160,4,46.395,1,6.600,4,21.840,1,6.600,2,13.485,3,14.490,269,1796.278
5343,864,5809.367,2,12.180,7,44.930,5,65.135,4,43.620,5,110.550,12,68.585,6,21.995,3,56.010,11,69.775,8,60.015,10,111.445,9,88.655,3,26.430,6,65.655,9,62.365,4,23.760,10,51.915,8,52.815,5,35.400,3,33.000,12,75.360,8,59.890,13,106.870,8,69.240,1035,7224.962
5344,151,1017.050,2,9.840,3,16.815,0,0.000,1,14.400,0,0.000,5,23.400,1,8.235,0,0.000,3,37.200,1,6.600,1,2.520,3,29.565,0,0.000,2,9.120,1,6.300,1,6.600,0,0.000,0,0.000,2,13.260,1,6.600,2,17.940,0,0.000,2,17.330,1,19.140,183,1261.915
5345,681,3661.393,3,22.465,6,45.060,4,28.995,6,46.885,8,49.170,12,66.475,5,44.290,3,28.800,4,45.810,3,18.615,7,66.305,11,132.460,3,11.680,5,30.035,2,16.515,7,54.465,6,28.270,3,19.815,10,68.430,7,37.710,15,109.030,1,6.660,5,43.130,9,61.570,826,4744.033
5346,60,336.804,0,0.000,1,6.270,0,0.000,1,6.300,1,30.000,1,5.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,1,6.300,0,0.000,2,13.200,2,19.500,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,72,443.229
5350,105,730.325,0,0.000,3,19.260,1,6.615,0,0.000,3,36.275,1,13.230,1,6.300,3,28.650,0,0.000,1,6.615,0,0.000,2,13.200,1,5.940,1,5.320,0,0.000,0,0.000,1,13.200,2,26.170,0,0.000,2,18.330,2,17.490,1,6.660,1,6.660,3,21.000,134,981.240
5351,1176,4952.787,10,91.590,13,90.251,4,19.895,8,59.480,10,79.305,5,31.760,11,96.705,6,46.765,10,71.180,8,62.455,17,146.670,6,50.100,6,100.755,9,70.945,17,114.665,10,85.770,10,97.000,16,111.440,7,47.680,17,146.255,13,104.260,13,91.395,8,76.310,9,94.440,1419,6939.858
5352,982,5505.259,9,82.005,8,163.550,9,53.605,8,64.870,9,72.870,12,78.530,9,72.590,9,69.530,10,72.885,10,76.250,13,104.855,9,73.610,9,98.585,16,125.730,16,119.245,14,110.590,9,94.640,10,185.970,9,70.840,8,70.510,10,81.960,7,66.000,9,163.310,8,60.380,1222,7738.169
5353,706,3198.731,2,13.110,7,43.035,2,11.615,3,17.285,7,31.665,11,84.570,12,110.355,6,45.165,13,91.880,9,65.695,7,48.025,11,79.680,5,48.625,7,77.810,9,72.030,10,159.595,10,69.600,12,150.285,7,62.185,7,68.910,14,195.200,12,82.830,10,82.240,3,18.210,902,4928.331
5354,150,515.187,1,2.565,1,5.130,2,16.410,2,13.200,0,0.000,1,5.400,2,11.325,0,0.000,1,8.400,1,9.900,2,11.800,4,27.000,1,6.615,1,6.380,3,16.170,5,41.750,0,0.000,2,198.560,1,6.600,2,13.215,1,6.600,0,0.000,1,5.280,0,0.000,184,927.487
