,DATE,HUMIDITYAVE,HUMIDITYMIN,HUMIDITYMAX
0,23 June 2014,0.6811363636363635,0.55,0.82
0,24 June 2014,0.6348936170212762,0.36,0.94
0,25 June 2014,0.3809090909090909,0.24,0.47
0,26 June 2014,0.42395833333333344,0.28,0.59
0,27 June 2014,0.4311363636363636,0.27,0.62
0,28 June 2014,0.5138636363636364,0.33,0.68
0,29 June 2014,0.36066666666666675,0.19,0.51
0,30 June 2014,0.3865116279069767,0.25,0.5
0,1 July 2014,0.5333333333333332,0.39,0.66
0,2 July 2014,0.5333333333333332,0.39,0.66
0,3 July 2014,0.5934883720930233,0.42,0.82
0,4 July 2014,0.6484210526315789,0.42,0.81
0,5 July 2014,0.47953488372093034,0.19,0.82
0,6 July 2014,0.449,0.28,0.62
0,7 July 2014,0.4633333333333332,0.36,0.58
0,8 July 2014,0.5193023255813956,0.35,0.67
0,9 July 2014,0.5579545454545454,0.34,0.77
0,10 July 2014,0.5182758620689655,0.15,0.76
0,11 July 2014,0.3981818181818182,0.27,0.54
0,12 July 2014,0.4569565217391304,0.28,0.58
0,13 July 2014,0.5017777777777778,0.28,0.82
0,14 July 2014,0.5579545454545456,0.47,0.63
0,15 July 2014,0.716304347826087,0.44,1.0
0,16 July 2014,0.8245652173913044,0.68,0.94
0,17 July 2014,0.7397727272727272,0.45,1.0
0,18 July 2014,0.4769565217391302,0.26,0.71
0,19 July 2014,0.435,0.29,0.62
0,20 July 2014,0.549130434782609,0.46,0.72
0,21 July 2014,0.704186046511628,0.63,0.82
0,22 July 2014,0.7237777777777775,0.45,0.88
0,23 July 2014,0.7657777777777774,0.63,0.88
0,24 July 2014,0.7250000000000002,0.55,0.94
0,25 July 2014,0.6897872340425529,0.43,0.94
0,26 July 2014,0.688222222222222,0.49,0.88
0,27 July 2014,0.7204081632653063,0.37,0.94
0,28 July 2014,0.6006521739130435,0.43,0.76
0,29 July 2014,0.5287500000000004,0.32,0.76
0,30 July 2014,0.3526666666666668,0.16,0.59
0,31 July 2014,0.3934042553191489,0.25,0.54
0,1 August 2014,0.3020454545454545,0.14,0.58
0,2 August 2014,0.3020454545454545,0.14,0.58
0,3 August 2014,0.4691304347826088,0.35,0.59
0,4 August 2014,0.5995555555555556,0.44,0.72
0,5 August 2014,0.6468888888888888,0.43,0.81
0,6 August 2014,0.637777777777778,0.32,0.88
0,7 August 2014,0.522391304347826,0.21,0.77
0,8 August 2014,0.4971739130434782,0.34,0.77
0,9 August 2014,0.7941666666666668,0.67,0.94
0,10 August 2014,0.720222222222222,0.35,0.94
0,11 August 2014,0.4850000000000001,0.21,0.82
0,12 August 2014,0.6382608695652177,0.47,0.87
0,13 August 2014,0.8520833333333332,0.72,0.94
0,14 August 2014,0.6893333333333337,0.51,0.94
0,15 August 2014,0.6344186046511626,0.42,0.77
0,16 August 2014,0.7377142857142855,0.56,0.87
0,17 August 2014,0.8246666666666663,0.64,0.94
0,18 August 2014,0.8537209302325578,0.72,1.0
0,19 August 2014,0.91265306122449,0.72,1.0
0,20 August 2014,0.809148936170213,0.63,1.0
0,21 August 2014,0.6702127659574468,0.55,0.82
0,22 August 2014,0.851086956521739,0.72,0.94
0,23 August 2014,0.8217777777777778,0.68,0.94
0,24 August 2014,0.8925,0.73,1.0
0,25 August 2014,0.7937500000000002,0.52,1.0
0,26 August 2014,0.793695652173913,0.53,0.94
0,27 August 2014,0.8972340425531917,0.77,1.0
0,28 August 2014,0.7159090909090907,0.55,0.94
0,29 August 2014,0.6931111111111111,0.49,0.94
0,30 August 2014,0.7389583333333335,0.55,0.94
0,31 August 2014,0.8088372093023256,0.63,0.94
0,1 September 2014,0.591333333333333,0.24,0.94
0,2 September 2014,0.591333333333333,0.24,0.94
0,3 September 2014,0.6010638297872344,0.42,0.82
0,4 September 2014,0.5751063829787239,0.48,0.87
0,5 September 2014,0.64125,0.54,0.82
0,6 September 2014,0.7906382978723405,0.63,0.94
0,7 September 2014,0.7659574468085106,0.59,0.88
0,8 September 2014,0.8588888888888888,0.56,1.0
0,9 September 2014,0.7026666666666667,0.4,1.0
0,10 September 2014,0.6189130434782611,0.41,0.82
0,11 September 2014,0.552222222222222,0.25,0.88
0,12 September 2014,0.47431818181818175,0.21,0.83
0,13 September 2014,0.6311111111111112,0.52,0.88
0,14 September 2014,0.7616666666666666,0.63,0.88
0,15 September 2014,0.7356521739130434,0.36,0.94
0,16 September 2014,0.6944444444444445,0.49,0.88
0,17 September 2014,0.608913043478261,0.27,0.88
0,18 September 2014,0.36638297872340436,0.18,0.63
0,19 September 2014,0.40297872340425533,0.25,0.54
0,20 September 2014,0.48340425531914905,0.2,0.67
0,21 September 2014,0.5978048780487804,0.49,0.76
0,22 September 2014,0.6455555555555554,0.46,0.82
0,23 September 2014,0.6384090909090908,0.43,0.82
0,24 September 2014,0.6140425531914891,0.33,0.82
0,25 September 2014,0.6626086956521744,0.41,0.94
0,26 September 2014,0.6824999999999999,0.47,0.94
0,27 September 2014,0.683409090909091,0.52,0.83
0,28 September 2014,0.6411363636363633,0.49,0.82
0,29 September 2014,0.5859574468085108,0.31,0.77
0,30 September 2014,0.42355555555555546,0.13,0.88
0,1 October 2014,0.3566666666666667,0.19,0.59
0,2 October 2014,0.3566666666666667,0.19,0.59
0,3 October 2014,0.5168749999999999,0.19,0.88
0,4 October 2014,0.7175555555555557,0.56,0.88
0,5 October 2014,0.705,0.57,0.83
0,6 October 2014,0.5836363636363635,0.11,0.94
0,7 October 2014,0.6730434782608697,0.44,0.83
0,8 October 2014,0.446595744680851,0.23,0.78
0,9 October 2014,0.7189130434782607,0.49,0.94
0,10 October 2014,0.6257777777777779,0.44,0.82
0,11 October 2014,0.6155319148936174,0.39,0.78
0,12 October 2014,0.631666666666667,0.26,0.88
0,13 October 2014,0.6544680851063832,0.23,0.88
0,14 October 2014,0.7154166666666666,0.42,0.94
0,15 October 2014,0.6714285714285713,0.4,1.0
0,16 October 2014,0.7336734693877554,0.51,1.0
0,17 October 2014,0.5577083333333333,0.25,0.82
0,18 October 2014,0.6804255319148935,0.49,0.88
0,19 October 2014,0.5611111111111109,0.4,0.72
0,20 October 2014,0.5635416666666669,0.34,0.77
0,21 October 2014,0.7044444444444445,0.59,0.88
0,22 October 2014,0.5417021276595742,0.43,0.77
0,23 October 2014,0.5647826086956523,0.38,0.73
0,24 October 2014,0.6864583333333331,0.42,0.94
0,25 October 2014,0.7606818181818183,0.48,0.94
0,26 October 2014,0.8506382978723405,0.57,1.0
0,27 October 2014,0.7876595744680848,0.43,0.94
0,28 October 2014,0.5599999999999998,0.18,0.83
0,29 October 2014,0.3982978723404254,0.1,0.83
0,30 October 2014,0.5475555555555558,0.33,0.73
0,31 October 2014,0.5133333333333335,0.13,0.83
0,1 November 2014,0.3906818181818183,0.22,0.78
0,2 November 2014,0.3906818181818183,0.22,0.78
0,3 November 2014,0.28386363636363643,0.12,0.52
0,4 November 2014,0.5917391304347828,0.4,0.68
0,5 November 2014,0.6255319148936173,0.5,0.78
0,6 November 2014,0.6963043478260872,0.47,0.83
0,7 November 2014,0.7410416666666665,0.6,0.88
0,8 November 2014,0.6581818181818184,0.5,0.83
0,9 November 2014,0.6604255319148937,0.44,0.88
0,10 November 2014,0.6604255319148937,0.44,0.88
0,11 November 2014,0.7753488372093026,0.64,0.88
0,12 November 2014,0.6706521739130434,0.56,0.88
0,13 November 2014,0.6395121951219516,0.47,0.73
0,14 November 2014,0.6543478260869565,0.53,0.78
0,15 November 2014,0.593265306122449,0.22,0.88
0,16 November 2014,0.6948936170212769,0.52,0.83
0,17 November 2014,0.6063043478260873,0.23,0.88
0,18 November 2014,0.5522727272727276,0.34,0.83
0,19 November 2014,0.704888888888889,0.47,0.83
0,20 November 2014,0.6900000000000002,0.57,0.88
0,21 November 2014,0.6371428571428573,0.43,0.83
0,22 November 2014,0.6720930232558138,0.32,0.89
0,23 November 2014,0.7065909090909094,0.51,0.88
0,24 November 2014,0.7319999999999998,0.41,0.94
0,25 November 2014,0.7797727272727272,0.43,0.94
0,26 November 2014,0.6633333333333336,0.39,0.89
0,27 November 2014,0.5987500000000001,0.47,0.78
0,28 November 2014,0.7140909090909093,0.57,0.83
0,29 November 2014,0.5385106382978726,0.38,0.68
0,30 November 2014,0.6258695652173915,0.45,0.77
0,1 December 2014,0.6879999999999998,0.48,0.88
0,2 December 2014,0.6879999999999998,0.48,0.88
0,3 December 2014,0.6954347826086956,0.46,0.94
0,4 December 2014,0.7358695652173912,0.41,0.94
0,5 December 2014,0.7539130434782606,0.51,0.94
0,6 December 2014,0.7046666666666664,0.4,0.94
0,7 December 2014,0.7420833333333334,0.42,0.94
0,8 December 2014,0.7843749999999999,0.51,1.0
0,9 December 2014,0.6830612244897959,0.31,0.88
0,10 December 2014,0.761555555555556,0.65,0.88
0,11 December 2014,0.7670212765957445,0.61,0.94
0,12 December 2014,0.8595744680851064,0.73,0.94
0,13 December 2014,0.6371739130434786,0.53,0.83
0,14 December 2014,0.5504255319148939,0.41,0.68
0,15 December 2014,0.578636363636364,0.42,0.83
0,16 December 2014,0.583695652173913,0.37,0.83
0,17 December 2014,0.6768888888888885,0.54,0.88
0,18 December 2014,0.6691304347826089,0.5,0.88
0,19 December 2014,0.7195454545454542,0.58,0.88
0,20 December 2014,0.6415909090909094,0.41,0.94
0,21 December 2014,0.5576190476190478,0.47,0.68
0,22 December 2014,0.6424390243902436,0.48,0.83
0,23 December 2014,0.6934782608695648,0.51,0.83
0,24 December 2014,0.7093023255813952,0.54,0.89
0,25 December 2014,0.8546341463414634,0.78,0.94
0,26 December 2014,0.8010638297872339,0.55,1.0
0,27 December 2014,0.7138636363636367,0.34,1.0
0,28 December 2014,0.5322727272727276,0.44,0.64
0,29 December 2014,0.6558333333333333,0.44,0.83
0,30 December 2014,0.6727272727272725,0.48,0.83
0,31 December 2014,0.5602083333333332,0.11,0.83
0,1 January 2015,0.7010869565217388,0.51,0.89
0,2 January 2015,0.7010869565217388,0.51,0.89
0,3 January 2015,0.8632558139534882,0.74,0.94
0,4 January 2015,0.7276595744680848,0.49,0.94
0,5 January 2015,0.7018749999999997,0.46,0.89
0,6 January 2015,0.8031249999999998,0.65,0.94
0,7 January 2015,0.7836170212765958,0.51,0.94
0,8 January 2015,0.6436363636363631,0.31,0.94
0,9 January 2015,0.605813953488372,0.42,0.74
0,10 January 2015,0.6668888888888884,0.46,0.83
0,11 January 2015,0.8053191489361697,0.58,1.0
0,12 January 2015,0.9222727272727279,0.88,0.94
0,13 January 2015,0.8352173913043479,0.69,0.94
0,14 January 2015,0.8168888888888883,0.61,1.0
0,15 January 2015,0.5704255319148938,0.28,0.94
0,16 January 2015,0.5935416666666665,0.51,0.74
0,17 January 2015,0.6654347826086955,0.51,0.88
0,18 January 2015,0.4288636363636362,0.15,0.89
0,19 January 2015,0.7204347826086953,0.58,0.88
0,20 January 2015,0.6757777777777781,0.57,0.83
0,21 January 2015,0.7347916666666666,0.48,0.94
0,22 January 2015,0.7340425531914897,0.51,0.94
0,23 January 2015,0.6941860465116279,0.51,0.88
0,24 January 2015,0.6759574468085104,0.52,0.83
0,25 January 2015,0.6519148936170212,0.4,0.89
0,26 January 2015,0.6533333333333331,0.3,0.89
0,27 January 2015,0.8551063829787232,0.78,0.94
0,28 January 2015,0.9246808510638294,0.88,1.0
0,29 January 2015,0.8235555555555555,0.64,0.94
0,30 January 2015,0.6189130434782613,0.46,0.78
0,31 January 2015,0.5786046511627908,0.32,0.73
0,1 February 2015,0.7153333333333332,0.57,0.83
0,2 February 2015,0.7153333333333332,0.57,0.83
0,3 February 2015,0.7121739130434785,0.57,0.83
0,4 February 2015,0.5895555555555558,0.47,0.69
0,5 February 2015,0.6891304347826088,0.57,0.94
0,6 February 2015,0.6425531914893619,0.53,0.88
0,7 February 2015,0.6355319148936172,0.44,0.83
0,8 February 2015,0.6097777777777778,0.45,0.78
0,9 February 2015,0.6187499999999998,0.33,0.94
0,10 February 2015,0.7667391304347825,0.58,0.94
0,11 February 2015,0.7457446808510638,0.58,0.88
0,12 February 2015,0.648695652173913,0.43,0.88
0,13 February 2015,0.6987234042553192,0.45,0.83
0,14 February 2015,0.7877083333333329,0.54,1.0
0,15 February 2015,0.7877083333333329,0.54,1.0
0,16 February 2015,0.6828888888888888,0.51,0.94
0,17 February 2015,0.6130769230769227,0.43,0.74
0,18 February 2015,0.6082926829268291,0.33,0.78
0,19 February 2015,0.6094117647058823,0.45,0.74
0,20 February 2015,0.7338461538461535,0.58,0.88
0,21 February 2015,0.7731707317073166,0.54,0.89
0,22 February 2015,0.855,0.74,0.94
0,23 February 2015,0.7605263157894736,0.58,0.94
0,24 February 2015,0.745454545454545,0.58,0.89
0,25 February 2015,0.8299999999999996,0.74,0.94
0,26 February 2015,0.7904347826086954,0.65,0.94
0,27 February 2015,0.7480487804878044,0.58,0.94
0,28 February 2015,0.7597777777777776,0.58,0.94
0,1 March 2015,0.693863636363636,0.27,1.0
0,2 March 2015,0.693863636363636,0.27,1.0
0,3 March 2015,0.6160869565217392,0.47,0.73
0,4 March 2015,0.62,0.37,0.78
0,5 March 2015,0.7697872340425533,0.58,0.88
0,6 March 2015,0.5931818181818184,0.24,0.94
0,7 March 2015,0.42227272727272724,0.15,0.64
0,8 March 2015,0.7058695652173913,0.51,0.88
0,9 March 2015,0.8243181818181817,0.74,0.88
0,10 March 2015,0.669111111111111,0.29,0.94
0,11 March 2015,0.7890697674418604,0.65,0.89
0,12 March 2015,0.7627906976744185,0.55,0.94
0,13 March 2015,0.7697872340425532,0.65,0.88
0,14 March 2015,0.7423404255319146,0.53,0.88
0,15 March 2015,0.6274418604651163,0.44,0.88
0,16 March 2015,0.6878571428571427,0.5,0.88
0,17 March 2015,0.5075000000000002,0.38,0.78
0,18 March 2015,0.6036956521739129,0.39,0.77
0,19 March 2015,0.7408695652173914,0.43,0.94
0,20 March 2015,0.7141304347826083,0.54,0.88
0,21 March 2015,0.7911363636363636,0.45,0.94
0,22 March 2015,0.6467441860465116,0.47,0.94
0,23 March 2015,0.6908510638297868,0.54,0.88
0,24 March 2015,0.7291666666666664,0.51,0.94
0,25 March 2015,0.8614583333333335,0.7,1.0
0,26 March 2015,0.7069047619047623,0.5,0.88
0,27 March 2015,0.49413043478260876,0.2,0.73
0,28 March 2015,0.2697619047619047,0.18,0.41
0,29 March 2015,0.4829787234042556,0.35,0.6
0,30 March 2015,0.6359090909090909,0.47,0.78
0,31 March 2015,0.7522727272727273,0.57,0.88
0,1 April 2015,0.7606382978723402,0.54,0.94
0,2 April 2015,0.7606382978723402,0.54,0.94
0,3 April 2015,0.6786666666666662,0.35,0.88
0,4 April 2015,0.8418604651162788,0.64,0.94
0,5 April 2015,0.873333333333333,0.78,0.94
0,6 April 2015,0.7977777777777777,0.61,1.0
0,7 April 2015,0.7774468085106381,0.45,0.94
0,8 April 2015,0.5979545454545458,0.22,0.94
0,9 April 2015,0.4578260869565217,0.31,0.63
0,10 April 2015,0.5455319148936172,0.46,0.64
0,11 April 2015,0.8085000000000002,0.59,0.94
0,12 April 2015,0.8328260869565215,0.64,0.94
0,13 April 2015,0.761521739130435,0.6,0.94
0,14 April 2015,0.685777777777778,0.53,0.83
0,15 April 2015,0.6081818181818184,0.44,0.77
0,16 April 2015,0.6784444444444446,0.47,0.83
0,17 April 2015,0.669347826086956,0.27,0.88
0,18 April 2015,0.8523913043478255,0.74,0.94
0,19 April 2015,0.6779166666666665,0.43,0.94
0,20 April 2015,0.7836170212765958,0.49,0.94
0,21 April 2015,0.9348936170212767,0.82,1.0
0,22 April 2015,0.8932499999999999,0.72,1.0
0,23 April 2015,0.9331914893617015,0.83,1.0
0,24 April 2015,0.8795652173913042,0.73,1.0
0,25 April 2015,0.7481818181818181,0.39,0.94
0,26 April 2015,0.7072340425531913,0.41,0.94
0,27 April 2015,0.7662222222222224,0.68,0.94
0,28 April 2015,0.5995652173913042,0.43,0.77
0,29 April 2015,0.6369565217391304,0.52,0.82
0,30 April 2015,0.798,0.68,0.88
0,1 May 2015,0.8782978723404257,0.73,0.94
0,2 May 2015,0.8782978723404257,0.73,0.94
0,3 May 2015,0.859583333333333,0.69,0.94
0,4 May 2015,0.8839130434782606,0.78,1.0
0,5 May 2015,0.8189130434782609,0.69,0.94
0,6 May 2015,0.5786666666666668,0.2,1.0
0,7 May 2015,0.36261904761904756,0.25,0.48
0,8 May 2015,0.4109756097560977,0.28,0.62
0,9 May 2015,0.4344680851063831,0.27,0.58
0,10 May 2015,0.4595833333333335,0.31,0.62
0,11 May 2015,0.428181818181818,0.27,0.63
0,12 May 2015,0.43844444444444436,0.36,0.59
0,13 May 2015,0.45891304347826084,0.27,0.72
0,14 May 2015,0.4478723404255317,0.27,0.72
0,15 May 2015,0.47765957446808516,0.31,0.66
0,16 May 2015,0.6275000000000001,0.55,0.73
0,17 May 2015,0.7447826086956525,0.6,0.88
0,18 May 2015,0.793617021276596,0.64,0.94
0,19 May 2015,0.8279166666666663,0.72,0.94
0,20 May 2015,0.804468085106383,0.53,0.94
0,21 May 2015,0.804468085106383,0.53,0.94
0,22 May 2015,0.6972916666666668,0.49,0.88
0,23 May 2015,0.7874000000000002,0.56,0.94
0,24 May 2015,0.7249999999999998,0.56,0.94
0,25 May 2015,0.6749999999999996,0.43,0.87
0,26 May 2015,0.6683333333333329,0.46,0.82
0,27 May 2015,0.6902083333333331,0.49,0.87
0,28 May 2015,0.5843181818181817,0.35,0.77
0,29 May 2015,0.6187500000000001,0.38,0.82
0,30 May 2015,0.6780952380952381,0.53,0.88
0,31 May 2015,0.6455319148936168,0.46,0.77
0,1 June 2015,0.42102040816326536,0.25,0.71
0,2 June 2015,0.42102040816326536,0.25,0.71
0,3 June 2015,0.47456521739130453,0.37,0.62
0,4 June 2015,0.6370212765957444,0.42,0.77
0,5 June 2015,0.6061702127659576,0.32,0.87
0,6 June 2015,0.6288636363636364,0.48,0.76
0,7 June 2015,0.6592682926829269,0.46,0.88
0,8 June 2015,0.6584782608695651,0.38,0.94
0,9 June 2015,0.5697499999999999,0.29,0.82
0,10 June 2015,0.48642857142857143,0.25,0.73
0,11 June 2015,0.7955555555555555,0.59,0.94
0,12 June 2015,0.7057142857142855,0.56,0.77
0,13 June 2015,0.7229545454545452,0.52,0.88
0,14 June 2015,0.6420833333333329,0.38,0.82
0,15 June 2015,0.7677272727272729,0.52,0.94
0,16 June 2015,0.8417391304347823,0.68,1.0
0,17 June 2015,0.8736363636363631,0.77,0.94
0,18 June 2015,0.8759090909090907,0.77,0.94
0,19 June 2015,0.8586956521739127,0.68,1.0
0,20 June 2015,0.833958333333333,0.67,1.0
0,21 June 2015,0.7179545454545454,0.58,0.88
0,22 June 2015,0.8497777777777779,0.71,0.94
0,23 June 2015,0.6897727272727271,0.34,1.0
0,24 June 2015,0.6489583333333329,0.4,0.94
0,25 June 2015,0.6573333333333331,0.38,0.88
0,26 June 2015,0.7699999999999997,0.64,1.0
0,27 June 2015,0.6780434782608695,0.43,0.88
0,28 June 2015,0.6757777777777776,0.35,0.93
0,29 June 2015,0.7386046511627906,0.51,0.93
0,30 June 2015,0.7389743589743589,0.56,0.94
0,1 July 2015,0.6916666666666667,0.32,0.94
0,2 July 2015,0.6916666666666667,0.32,0.94
0,3 July 2015,0.5582608695652175,0.37,0.76
0,4 July 2015,0.5918604651162794,0.44,0.76
0,5 July 2015,0.5997826086956519,0.25,0.87
0,6 July 2015,0.5413333333333334,0.26,0.76
0,7 July 2015,0.5306382978723402,0.3,0.81
0,8 July 2015,0.7399999999999998,0.51,0.94
0,9 July 2015,0.7971111111111108,0.63,0.94
0,10 July 2015,0.71375,0.45,0.93
0,11 July 2015,0.7838297872340423,0.63,0.94
0,12 July 2015,0.7697872340425529,0.43,1.0
0,13 July 2015,0.6139534883720925,0.29,0.94
0,14 July 2015,0.5784782608695653,0.39,0.93
0,15 July 2015,0.4608888888888888,0.27,0.62
0,16 July 2015,0.5660869565217389,0.36,0.77
0,17 July 2015,0.8108510638297872,0.63,0.94
0,18 July 2015,0.7036363636363636,0.51,0.93
0,19 July 2015,0.7010416666666668,0.54,0.88
0,20 July 2015,0.8137500000000002,0.67,0.93
0,21 July 2015,0.8181249999999998,0.67,0.94
0,22 July 2015,0.7279999999999998,0.43,1.0
0,23 July 2015,0.6849999999999995,0.49,0.88
0,24 July 2015,0.8515555555555554,0.72,0.94
0,25 July 2015,0.7270454545454546,0.43,0.94
0,26 July 2015,0.4580434782608697,0.25,0.77
0,27 July 2015,0.44500000000000006,0.26,0.67
0,28 July 2015,0.40955555555555545,0.28,0.62
0,29 July 2015,0.5729166666666669,0.39,0.72
0,30 July 2015,0.6755555555555556,0.51,0.82
0,31 July 2015,0.541489361702128,0.24,0.87
0,1 August 2015,0.4736956521739132,0.2,0.87
0,2 August 2015,0.4736956521739132,0.2,0.87
0,3 August 2015,0.5074468085106381,0.22,0.82
0,4 August 2015,0.40978260869565203,0.26,0.67
0,5 August 2015,0.4815217391304348,0.34,0.62
0,6 August 2015,0.4506818181818181,0.31,0.58
0,7 August 2015,0.509767441860465,0.31,0.66
0,8 August 2015,0.5622727272727269,0.37,0.72
0,9 August 2015,0.6581818181818183,0.51,0.76
0,10 August 2015,0.67775,0.48,0.87
0,11 August 2015,0.5365116279069767,0.28,0.94
0,12 August 2015,0.46682926829268295,0.24,0.72
0,13 August 2015,0.48106382978723405,0.26,1.0
0,14 August 2015,0.4522727272727272,0.21,0.66
0,15 August 2015,0.5576744186046512,0.34,0.77
0,16 August 2015,0.6927906976744184,0.52,0.77
0,17 August 2015,0.6785365853658537,0.46,0.88
0,18 August 2015,0.4510869565217393,0.22,0.67
0,19 August 2015,0.5406976744186046,0.36,0.67
0,20 August 2015,0.6130952380952381,0.48,0.72
0,21 August 2015,0.6756521739130432,0.49,0.87
0,22 August 2015,0.6754761904761905,0.36,0.94
0,23 August 2015,0.43348837209302327,0.23,0.59
0,24 August 2015,0.7811111111111111,0.53,1.0
0,25 August 2015,0.9362499999999999,0.88,1.0
0,26 August 2015,0.728222222222222,0.49,1.0
0,27 August 2015,0.8454761904761904,0.68,1.0
0,28 August 2015,0.6540476190476191,0.31,1.0
0,29 August 2015,0.6102439024390243,0.4,0.82
0,30 August 2015,0.5475675675675675,0.26,0.82
0,31 August 2015,0.5951111111111109,0.47,0.72
0,1 September 2015,0.5738636363636365,0.39,0.82
0,2 September 2015,0.5738636363636365,0.39,0.82
0,3 September 2015,0.5597499999999996,0.38,0.76
0,4 September 2015,0.6421739130434782,0.3,0.94
0,5 September 2015,0.7393023255813951,0.59,1.0
0,6 September 2015,0.7164583333333333,0.49,0.88
0,7 September 2015,0.8002380952380951,0.64,0.88
0,8 September 2015,0.5786363636363633,0.27,1.0
0,9 September 2015,0.4237209302325582,0.3,0.63
0,10 September 2015,0.5673170731707315,0.45,0.68
0,11 September 2015,0.6180487804878048,0.46,0.82
0,12 September 2015,0.5450000000000002,0.36,0.68
0,13 September 2015,0.6252380952380951,0.33,0.88
0,14 September 2015,0.6809302325581398,0.41,0.88
0,15 September 2015,0.6700000000000003,0.47,0.88
0,16 September 2015,0.44826086956521727,0.18,0.94
0,17 September 2015,0.592,0.37,0.68
0,18 September 2015,0.722608695652174,0.56,0.94
0,19 September 2015,0.7006521739130435,0.52,0.94
0,20 September 2015,0.7181818181818178,0.52,1.0
0,21 September 2015,0.7560416666666665,0.59,0.88
